date,product_id,product_name,category,units_sold,selling_price,promotion,discount,holiday,store_location,stock_available
2022-10-17,5,Monitor 27inch,Electronics,20,399.99,False,0,False,Houston,58
2022-10-18,3,USB-C Hub,Electronics,45,49.99,False,0,False,New York,171
2022-10-18,7,Standing Desk,Furniture,11,599.99,False,0,False,New York,53
2022-10-18,13,Backpack Pro,Accessories,23,79.99,False,0,False,Chicago,61
2022-10-18,10,Pen Set,Stationery,178,12.99,False,0,False,New York,576
2022-10-18,1,Laptop Pro 15,Electronics,7,1299.99,False,0,False,New York,14
2022-10-18,1,Laptop Pro 15,Electronics,9,1299.99,False,0,False,Los Angeles,25
2022-10-19,13,Backpack Pro,Accessories,24,79.99,False,0,False,New York,104
2022-10-19,5,Monitor 27inch,Electronics,12,399.99,False,0,False,Los Angeles,24
2022-10-19,10,Pen Set,Stationery,188,12.99,False,0,False,Los Angeles,846
2022-10-19,13,Backpack Pro,Accessories,25,79.99,False,0,False,Chicago,44
2022-10-19,7,Standing Desk,Furniture,5,599.99,False,0,False,New York,15
2022-10-20,12,Markers Pack,Stationery,85,6.99,False,0,False,Los Angeles,263
2022-10-20,14,Water Bottle,Accessories,188,19.99,True,0,False,New York,413
2022-10-21,6,Office Chair,Furniture,11,299.99,False,0,False,New York,29
2022-10-21,2,Wireless Mouse,Electronics,121,29.99,False,0,True,Chicago,216
2022-10-21,4,Mechanical Keyboard,Electronics,31,149.99,False,0,False,Chicago,133
2022-10-22,9,Notebook A4,Stationery,269,4.99,False,0,False,Chicago,403
2022-10-22,6,Office Chair,Furniture,21,284.99,True,5,False,Los Angeles,104
2022-10-23,3,USB-C Hub,Electronics,15,49.99,False,0,False,Phoenix,43
2022-10-23,2,Wireless Mouse,Electronics,118,29.99,False,0,False,Los Angeles,330
2022-10-23,13,Backpack Pro,Accessories,47,79.99,False,0,False,Chicago,163
2022-10-23,1,Laptop Pro 15,Electronics,29,1299.99,False,0,True,Houston,96
2022-10-23,6,Office Chair,Furniture,15,299.99,False,0,False,Phoenix,42
2022-10-23,8,Bookshelf,Furniture,24,199.99,False,0,False,New York,76
2022-10-23,7,Standing Desk,Furniture,10,599.99,False,0,False,Chicago,34
2022-10-23,5,Monitor 27inch,Electronics,18,399.99,False,0,False,Chicago,89
2022-10-24,9,Notebook A4,Stationery,254,4.99,False,0,False,Phoenix,568
2022-10-24,1,Laptop Pro 15,Electronics,9,1299.99,False,0,False,Los Angeles,25
2022-10-24,13,Backpack Pro,Accessories,23,79.99,False,0,False,Chicago,114
2022-10-24,15,Desk Lamp,Accessories,66,34.99,False,0,False,Los Angeles,206
2022-10-25,12,Markers Pack,Stationery,102,6.99,False,0,False,New York,213
2022-10-25,13,Backpack Pro,Accessories,31,79.99,False,0,False,Chicago,56
2022-10-25,12,Markers Pack,Stationery,142,6.99,False,0,False,Phoenix,230
2022-10-25,13,Backpack Pro,Accessories,26,79.99,False,0,False,New York,128
2022-10-26,11,Printer Paper,Stationery,214,8.99,False,0,False,Phoenix,963
2022-10-26,7,Standing Desk,Furniture,7,599.99,False,0,False,Phoenix,30
2022-10-26,8,Bookshelf,Furniture,9,199.99,False,0,False,Los Angeles,19
2022-10-27,6,Office Chair,Furniture,6,299.99,False,0,False,Phoenix,9
2022-10-27,4,Mechanical Keyboard,Electronics,29,149.99,False,0,False,New York,114
2022-10-28,11,Printer Paper,Stationery,237,8.99,False,0,False,Los Angeles,912
2022-10-28,10,Pen Set,Stationery,142,11.69,True,10,False,Los Angeles,300
2022-10-28,8,Bookshelf,Furniture,12,199.99,False,0,False,New York,25
2022-10-28,14,Water Bottle,Accessories,111,19.99,False,0,False,Los Angeles,304
2022-10-28,2,Wireless Mouse,Electronics,59,29.99,False,0,False,New York,204
2022-10-28,6,Office Chair,Furniture,19,254.99,True,15,False,Houston,94
2022-10-28,12,Markers Pack,Stationery,148,6.99,False,0,False,New York,422
2022-10-29,12,Markers Pack,Stationery,172,6.99,False,0,False,Chicago,466
2022-10-29,8,Bookshelf,Furniture,29,199.99,False,0,True,New York,83
2022-10-29,11,Printer Paper,Stationery,238,8.99,False,0,True,Houston,892
2022-10-29,3,USB-C Hub,Electronics,65,49.99,False,0,True,Houston,175
2022-10-29,15,Desk Lamp,Accessories,36,34.99,False,0,False,Houston,56
2022-10-29,12,Markers Pack,Stationery,112,6.99,False,0,False,New York,369
2022-10-29,1,Laptop Pro 15,Electronics,19,1299.99,False,0,False,Houston,34
2022-10-29,8,Bookshelf,Furniture,18,199.99,False,0,False,New York,81
2022-10-29,12,Markers Pack,Stationery,207,5.59,True,20,False,Chicago,426
2022-10-29,14,Water Bottle,Accessories,116,19.99,False,0,False,Chicago,458
2022-10-29,3,USB-C Hub,Electronics,78,49.99,False,0,False,Los Angeles,162
2022-10-30,10,Pen Set,Stationery,247,12.99,False,0,True,New York,889
2022-10-30,12,Markers Pack,Stationery,133,6.99,False,0,False,New York,483
2022-10-30,7,Standing Desk,Furniture,14,599.99,False,0,False,Houston,66
2022-10-30,10,Pen Set,Stationery,159,12.99,False,0,False,Chicago,435
2022-10-30,4,Mechanical Keyboard,Electronics,40,149.99,False,0,False,Houston,160
2022-10-30,7,Standing Desk,Furniture,14,599.99,False,0,False,Los Angeles,39
2022-10-30,15,Desk Lamp,Accessories,49,34.99,False,0,False,Phoenix,83
2022-10-31,10,Pen Set,Stationery,187,12.99,False,0,False,New York,291
2022-10-31,9,Notebook A4,Stationery,364,4.49,True,10,False,New York,1319
2022-10-31,13,Backpack Pro,Accessories,24,79.99,False,0,False,Chicago,109
2022-10-31,9,Notebook A4,Stationery,225,4.24,True,15,False,New York,1091
2022-10-31,4,Mechanical Keyboard,Electronics,28,149.99,False,0,False,Los Angeles,120
2022-10-31,13,Backpack Pro,Accessories,19,79.99,False,0,False,Phoenix,73
2022-10-31,11,Printer Paper,Stationery,306,8.09,True,10,False,New York,792
2022-11-01,9,Notebook A4,Stationery,166,4.99,False,0,False,Phoenix,733
2022-11-01,13,Backpack Pro,Accessories,37,79.99,False,0,False,Phoenix,156
2022-11-01,7,Standing Desk,Furniture,12,599.99,False,0,True,Los Angeles,37
2022-11-01,9,Notebook A4,Stationery,467,4.99,False,0,False,New York,1037
2022-11-01,2,Wireless Mouse,Electronics,74,29.99,False,0,False,Phoenix,168
2022-11-01,2,Wireless Mouse,Electronics,277,28.49,True,5,False,Phoenix,536
2022-11-02,7,Standing Desk,Furniture,7,599.99,False,0,False,Chicago,17
2022-11-02,6,Office Chair,Furniture,19,299.99,False,0,False,Houston,65
2022-11-02,5,Monitor 27inch,Electronics,52,399.99,True,0,False,Chicago,91
2022-11-02,10,Pen Set,Stationery,180,12.99,False,0,False,Chicago,383
2022-11-02,2,Wireless Mouse,Electronics,183,25.49,True,15,False,Houston,297
2022-11-02,2,Wireless Mouse,Electronics,147,29.99,False,0,False,Los Angeles,642
2022-11-03,15,Desk Lamp,Accessories,48,31.49,True,10,False,Phoenix,138
2022-11-03,4,Mechanical Keyboard,Electronics,53,149.99,False,0,False,Los Angeles,173
2022-11-03,5,Monitor 27inch,Electronics,37,399.99,False,0,True,Chicago,149
2022-11-03,14,Water Bottle,Accessories,145,19.99,False,0,False,Chicago,565
2022-11-04,15,Desk Lamp,Accessories,73,34.99,False,0,False,Chicago,205
2022-11-04,9,Notebook A4,Stationery,358,4.99,False,0,False,New York,958
2022-11-04,5,Monitor 27inch,Electronics,36,399.99,False,0,False,Chicago,170
2022-11-04,9,Notebook A4,Stationery,145,4.99,False,0,False,Chicago,658
2022-11-04,11,Printer Paper,Stationery,333,8.99,False,0,False,Los Angeles,883
2022-11-04,14,Water Bottle,Accessories,88,19.99,False,0,False,New York,310
2022-11-04,13,Backpack Pro,Accessories,52,79.99,False,0,False,New York,195
2022-11-05,7,Standing Desk,Furniture,23,599.99,False,0,False,Phoenix,114
2022-11-05,15,Desk Lamp,Accessories,40,33.24,True,5,False,New York,131
2022-11-05,15,Desk Lamp,Accessories,95,34.99,False,0,False,Los Angeles,323
2022-11-05,3,USB-C Hub,Electronics,142,49.99,False,0,False,Houston,609
2022-11-05,5,Monitor 27inch,Electronics,32,399.99,False,0,False,New York,55
2022-11-05,1,Laptop Pro 15,Electronics,41,1299.99,False,0,False,New York,156
2022-11-06,14,Water Bottle,Accessories,121,19.99,False,0,False,New York,495
2022-11-06,12,Markers Pack,Stationery,124,6.99,False,0,False,Los Angeles,318
2022-11-06,13,Backpack Pro,Accessories,85,79.99,False,0,False,New York,380
2022-11-06,1,Laptop Pro 15,Electronics,15,1299.99,False,0,False,Phoenix,24
2022-11-07,15,Desk Lamp,Accessories,94,34.99,False,0,False,Los Angeles,221
2022-11-07,5,Monitor 27inch,Electronics,17,399.99,False,0,False,Chicago,60
2022-11-07,15,Desk Lamp,Accessories,45,34.99,False,0,False,Phoenix,128
2022-11-07,3,USB-C Hub,Electronics,31,49.99,False,0,False,New York,141
2022-11-07,2,Wireless Mouse,Electronics,78,29.99,False,0,False,Houston,277
2022-11-07,5,Monitor 27inch,Electronics,22,399.99,False,0,False,Chicago,53
2022-11-07,2,Wireless Mouse,Electronics,169,29.99,False,0,False,Los Angeles,340
2022-11-08,14,Water Bottle,Accessories,157,19.99,False,0,False,Phoenix,304
2022-11-09,10,Pen Set,Stationery,492,12.99,True,0,False,Houston,1663
2022-11-09,7,Standing Desk,Furniture,15,599.99,False,0,False,Houston,33
2022-11-09,3,USB-C Hub,Electronics,57,49.99,False,0,False,Los Angeles,256
2022-11-09,11,Printer Paper,Stationery,263,8.99,False,0,False,Los Angeles,1111
2022-11-10,10,Pen Set,Stationery,292,12.99,False,0,False,Phoenix,1361
2022-11-10,6,Office Chair,Furniture,20,299.99,False,0,False,Houston,83
2022-11-10,14,Water Bottle,Accessories,83,19.99,False,0,False,New York,384
2022-11-11,1,Laptop Pro 15,Electronics,11,1299.99,False,0,False,Houston,23
2022-11-11,12,Markers Pack,Stationery,226,6.99,False,0,False,New York,1111
2022-11-12,1,Laptop Pro 15,Electronics,33,1299.99,False,0,False,Houston,92
2022-11-13,1,Laptop Pro 15,Electronics,40,1299.99,False,0,True,New York,67
2022-11-13,12,Markers Pack,Stationery,383,6.99,True,0,False,New York,1356
2022-11-13,13,Backpack Pro,Accessories,42,79.99,False,0,False,Chicago,123
2022-11-13,12,Markers Pack,Stationery,114,6.99,False,0,False,New York,281
2022-11-13,9,Notebook A4,Stationery,441,4.99,False,0,False,Phoenix,1007
2022-11-13,4,Mechanical Keyboard,Electronics,98,127.49,True,15,False,Chicago,418
2022-11-13,11,Printer Paper,Stationery,242,8.99,False,0,False,Chicago,400
2022-11-14,1,Laptop Pro 15,Electronics,18,1299.99,False,0,False,Phoenix,73
2022-11-14,1,Laptop Pro 15,Electronics,30,1299.99,False,0,True,Phoenix,55
2022-11-14,14,Water Bottle,Accessories,326,19.99,True,0,False,Phoenix,1064
2022-11-14,2,Wireless Mouse,Electronics,71,29.99,False,0,False,Houston,163
2022-11-14,3,USB-C Hub,Electronics,13,49.99,False,0,False,New York,24
2022-11-14,12,Markers Pack,Stationery,113,6.99,False,0,False,Phoenix,478
2022-11-15,13,Backpack Pro,Accessories,33,79.99,False,0,False,Los Angeles,133
2022-11-15,10,Pen Set,Stationery,168,12.99,False,0,False,Houston,421
2022-11-15,11,Printer Paper,Stationery,170,8.99,False,0,False,Houston,786
2022-11-15,14,Water Bottle,Accessories,180,19.99,False,0,False,New York,496
2022-11-15,12,Markers Pack,Stationery,139,6.99,False,0,False,Chicago,616
2022-11-15,2,Wireless Mouse,Electronics,229,29.99,False,0,False,Houston,1120
2022-11-16,12,Markers Pack,Stationery,194,6.99,False,0,False,New York,294
2022-11-16,2,Wireless Mouse,Electronics,151,28.49,True,5,False,New York,241
2022-11-16,14,Water Bottle,Accessories,155,19.99,False,0,False,New York,271
2022-11-17,7,Standing Desk,Furniture,17,599.99,False,0,False,New York,68
2022-11-17,1,Laptop Pro 15,Electronics,24,1299.99,False,0,False,New York,46
2022-11-17,5,Monitor 27inch,Electronics,25,399.99,False,0,False,New York,61
2022-11-17,7,Standing Desk,Furniture,5,599.99,False,0,False,Los Angeles,11
2022-11-18,14,Water Bottle,Accessories,103,19.99,False,0,False,Los Angeles,433
2022-11-18,6,Office Chair,Furniture,20,299.99,False,0,False,Houston,77
2022-11-19,3,USB-C Hub,Electronics,88,49.99,False,0,False,Chicago,430
2022-11-19,3,USB-C Hub,Electronics,250,47.49,True,5,True,Phoenix,545
2022-11-19,6,Office Chair,Furniture,30,299.99,False,0,True,Chicago,122
2022-11-19,12,Markers Pack,Stationery,344,6.99,False,0,False,New York,1288
2022-11-19,8,Bookshelf,Furniture,25,199.99,False,0,False,Phoenix,114
2022-11-19,6,Office Chair,Furniture,28,299.99,False,0,False,Houston,108
2022-11-20,15,Desk Lamp,Accessories,74,34.99,False,0,False,Phoenix,285
2022-11-20,3,USB-C Hub,Electronics,64,49.99,False,0,False,New York,208
2022-11-21,4,Mechanical Keyboard,Electronics,30,149.99,False,0,False,Phoenix,114
2022-11-21,11,Printer Paper,Stationery,579,6.74,True,25,False,Phoenix,2405
2022-11-21,5,Monitor 27inch,Electronics,14,399.99,False,0,False,Chicago,55
2022-11-21,11,Printer Paper,Stationery,213,8.99,False,0,False,Los Angeles,598
2022-11-22,13,Backpack Pro,Accessories,31,79.99,False,0,False,New York,80
2022-11-22,10,Pen Set,Stationery,217,12.99,False,0,False,Houston,936
2022-11-22,13,Backpack Pro,Accessories,44,79.99,False,0,False,Chicago,84
2022-11-23,4,Mechanical Keyboard,Electronics,16,149.99,False,0,False,Houston,45
2022-11-23,7,Standing Desk,Furniture,9,599.99,False,0,False,New York,24
2022-11-23,10,Pen Set,Stationery,289,12.99,False,0,False,Houston,696
2022-11-23,1,Laptop Pro 15,Electronics,29,1299.99,False,0,False,Los Angeles,112
2022-11-23,11,Printer Paper,Stationery,264,8.99,False,0,True,Chicago,781
2022-11-23,1,Laptop Pro 15,Electronics,49,1299.99,True,0,True,Chicago,226
2022-11-24,8,Bookshelf,Furniture,31,199.99,False,0,False,Phoenix,154
2022-11-24,9,Notebook A4,Stationery,369,4.99,False,0,False,Los Angeles,1805
2022-11-24,15,Desk Lamp,Accessories,107,29.74,True,15,False,Chicago,271
2022-11-24,7,Standing Desk,Furniture,14,599.99,False,0,False,Chicago,52
2022-11-24,1,Laptop Pro 15,Electronics,23,1299.99,False,0,False,Houston,108
2022-11-24,9,Notebook A4,Stationery,241,4.99,False,0,False,Houston,530
2022-11-24,4,Mechanical Keyboard,Electronics,35,134.99,True,10,False,New York,59
2022-11-25,4,Mechanical Keyboard,Electronics,104,142.49,True,5,False,Houston,428
2022-11-25,5,Monitor 27inch,Electronics,21,399.99,False,0,False,Phoenix,35
2022-11-25,3,USB-C Hub,Electronics,69,49.99,False,0,False,Phoenix,182
2022-11-25,1,Laptop Pro 15,Electronics,26,1299.99,False,0,False,Chicago,126
2022-11-25,6,Office Chair,Furniture,22,299.99,False,0,False,New York,75
2022-11-26,2,Wireless Mouse,Electronics,120,29.99,False,0,False,Los Angeles,500
2022-11-26,14,Water Bottle,Accessories,157,19.99,False,0,False,Chicago,337
2022-11-26,6,Office Chair,Furniture,27,299.99,False,0,False,Houston,84
2022-11-27,1,Laptop Pro 15,Electronics,29,1299.99,False,0,False,Chicago,90
2022-11-27,12,Markers Pack,Stationery,226,6.99,False,0,False,Houston,658
2022-11-27,11,Printer Paper,Stationery,349,8.99,False,0,False,New York,1324
2022-11-28,11,Printer Paper,Stationery,261,8.99,False,0,False,Phoenix,673
2022-11-28,1,Laptop Pro 15,Electronics,31,1299.99,False,0,False,New York,105
2022-11-28,14,Water Bottle,Accessories,137,19.99,False,0,False,Phoenix,409
2022-11-28,8,Bookshelf,Furniture,14,199.99,False,0,False,Los Angeles,23
2022-11-28,6,Office Chair,Furniture,17,299.99,False,0,False,Los Angeles,78
2022-11-29,2,Wireless Mouse,Electronics,143,29.99,False,0,True,Chicago,481
2022-11-29,7,Standing Desk,Furniture,17,599.99,False,0,False,Chicago,49
2022-11-29,9,Notebook A4,Stationery,517,4.99,False,0,True,New York,2565
2022-11-30,9,Notebook A4,Stationery,313,4.99,False,0,True,Los Angeles,672
2022-11-30,2,Wireless Mouse,Electronics,101,29.99,False,0,False,Los Angeles,379
2022-11-30,1,Laptop Pro 15,Electronics,27,1299.99,False,0,False,New York,60
2022-11-30,6,Office Chair,Furniture,4,299.99,False,0,False,Phoenix,14
2022-11-30,1,Laptop Pro 15,Electronics,28,1299.99,False,0,False,Chicago,55
2022-11-30,3,USB-C Hub,Electronics,71,49.99,False,0,False,Los Angeles,288
2022-12-01,7,Standing Desk,Furniture,11,599.99,False,0,False,Houston,49
2022-12-01,13,Backpack Pro,Accessories,36,79.99,False,0,False,Chicago,98
2022-12-01,8,Bookshelf,Furniture,17,199.99,False,0,False,Chicago,70
2022-12-01,6,Office Chair,Furniture,15,299.99,False,0,False,Chicago,70
2022-12-02,8,Bookshelf,Furniture,33,199.99,False,0,True,Chicago,142
2022-12-02,7,Standing Desk,Furniture,12,599.99,False,0,False,Houston,57
2022-12-02,3,USB-C Hub,Electronics,67,49.99,False,0,False,Los Angeles,241
2022-12-02,6,Office Chair,Furniture,19,299.99,False,0,False,Phoenix,40
2022-12-02,2,Wireless Mouse,Electronics,134,29.99,False,0,False,Houston,263
2022-12-02,9,Notebook A4,Stationery,374,4.99,False,0,False,Los Angeles,1292
2022-12-02,2,Wireless Mouse,Electronics,138,29.99,False,0,False,Phoenix,397
2022-12-02,11,Printer Paper,Stationery,251,8.99,False,0,False,Los Angeles,480
2022-12-02,7,Standing Desk,Furniture,9,599.99,False,0,False,Los Angeles,38
2022-12-03,13,Backpack Pro,Accessories,37,79.99,False,0,False,Los Angeles,153
2022-12-03,13,Backpack Pro,Accessories,55,79.99,False,0,False,Houston,257
2022-12-03,9,Notebook A4,Stationery,249,4.99,False,0,False,Chicago,1104
2022-12-03,3,USB-C Hub,Electronics,127,49.99,False,0,False,Phoenix,630
2022-12-04,14,Water Bottle,Accessories,153,19.99,False,0,False,Phoenix,349
2022-12-04,13,Backpack Pro,Accessories,77,67.99,True,15,False,New York,263
2022-12-04,11,Printer Paper,Stationery,240,8.99,False,0,False,Chicago,906
2022-12-04,9,Notebook A4,Stationery,447,4.99,False,0,False,New York,731
2022-12-04,14,Water Bottle,Accessories,284,19.99,False,0,False,Los Angeles,1311
2022-12-04,2,Wireless Mouse,Electronics,139,29.99,False,0,False,Phoenix,327
2022-12-05,8,Bookshelf,Furniture,24,199.99,False,0,False,Chicago,37
2022-12-05,14,Water Bottle,Accessories,190,19.99,False,0,False,Phoenix,819
2022-12-05,6,Office Chair,Furniture,25,299.99,False,0,False,Chicago,94
2022-12-05,11,Printer Paper,Stationery,277,8.99,False,0,False,Houston,966
2022-12-05,13,Backpack Pro,Accessories,31,79.99,False,0,False,Houston,129
2022-12-05,13,Backpack Pro,Accessories,37,79.99,False,0,False,Los Angeles,181
2022-12-05,10,Pen Set,Stationery,116,12.99,False,0,False,Los Angeles,258
2022-12-05,13,Backpack Pro,Accessories,30,79.99,False,0,False,Los Angeles,65
2022-12-05,3,USB-C Hub,Electronics,89,49.99,False,0,False,Phoenix,159
2022-12-05,8,Bookshelf,Furniture,25,199.99,False,0,True,Houston,55
2022-12-06,1,Laptop Pro 15,Electronics,21,1299.99,False,0,False,Los Angeles,75
2022-12-07,13,Backpack Pro,Accessories,34,79.99,False,0,False,Phoenix,160
2022-12-08,3,USB-C Hub,Electronics,85,49.99,False,0,False,Los Angeles,235
2022-12-08,13,Backpack Pro,Accessories,47,79.99,False,0,False,Houston,101
2022-12-08,15,Desk Lamp,Accessories,50,34.99,False,0,False,Los Angeles,113
2022-12-08,12,Markers Pack,Stationery,126,6.99,False,0,True,Los Angeles,598
2022-12-09,8,Bookshelf,Furniture,16,199.99,False,0,False,Chicago,77
2022-12-09,13,Backpack Pro,Accessories,59,79.99,False,0,True,Houston,101
2022-12-09,3,USB-C Hub,Electronics,50,49.99,False,0,False,Phoenix,110
2022-12-09,2,Wireless Mouse,Electronics,139,29.99,False,0,False,Phoenix,474
2022-12-10,10,Pen Set,Stationery,279,12.99,False,0,False,New York,452
2022-12-10,1,Laptop Pro 15,Electronics,11,1299.99,False,0,False,Phoenix,24
2022-12-10,12,Markers Pack,Stationery,172,6.99,False,0,False,Chicago,690
2022-12-10,8,Bookshelf,Furniture,32,199.99,False,0,False,Chicago,127
2022-12-10,13,Backpack Pro,Accessories,64,79.99,False,0,False,Chicago,152
2022-12-10,10,Pen Set,Stationery,201,12.99,False,0,False,Houston,846
2022-12-10,11,Printer Paper,Stationery,509,8.99,False,0,False,Los Angeles,1874
2022-12-11,10,Pen Set,Stationery,404,12.99,False,0,False,Chicago,1738
2022-12-11,8,Bookshelf,Furniture,46,199.99,False,0,False,Chicago,83
2022-12-11,7,Standing Desk,Furniture,25,599.99,False,0,False,Phoenix,92
2022-12-11,1,Laptop Pro 15,Electronics,31,1299.99,False,0,False,New York,102
2022-12-11,12,Markers Pack,Stationery,255,6.99,False,0,False,Los Angeles,922
2022-12-11,11,Printer Paper,Stationery,475,8.99,False,0,False,New York,2125
2022-12-11,8,Bookshelf,Furniture,30,199.99,False,0,False,Los Angeles,135
2022-12-12,7,Standing Desk,Furniture,13,599.99,False,0,False,New York,25
2022-12-13,5,Monitor 27inch,Electronics,36,399.99,False,0,False,Los Angeles,165
2022-12-13,10,Pen Set,Stationery,295,12.99,False,0,False,Chicago,1468
2022-12-13,7,Standing Desk,Furniture,9,599.99,False,0,False,Phoenix,44
2022-12-13,14,Water Bottle,Accessories,179,19.99,False,0,True,Los Angeles,349
2022-12-13,5,Monitor 27inch,Electronics,44,399.99,True,0,False,Phoenix,163
2022-12-13,11,Printer Paper,Stationery,233,8.99,False,0,False,Houston,820
2022-12-14,3,USB-C Hub,Electronics,81,49.99,False,0,False,Phoenix,394
2022-12-14,2,Wireless Mouse,Electronics,101,29.99,False,0,False,Chicago,206
2022-12-14,13,Backpack Pro,Accessories,24,79.99,False,0,False,Chicago,38
2022-12-14,4,Mechanical Keyboard,Electronics,27,149.99,False,0,False,Los Angeles,110
2022-12-15,6,Office Chair,Furniture,24,254.99,True,15,False,Houston,44
2022-12-15,2,Wireless Mouse,Electronics,219,29.99,False,0,False,Houston,852
2022-12-15,6,Office Chair,Furniture,27,284.99,True,5,False,Chicago,107
2022-12-15,7,Standing Desk,Furniture,13,509.99,True,15,False,Phoenix,33
2022-12-16,14,Water Bottle,Accessories,152,19.99,False,0,False,Phoenix,750
2022-12-16,2,Wireless Mouse,Electronics,115,29.99,False,0,False,Phoenix,471
2022-12-16,6,Office Chair,Furniture,13,299.99,False,0,False,Los Angeles,23
2022-12-16,9,Notebook A4,Stationery,284,4.99,False,0,False,Houston,1030
2022-12-16,14,Water Bottle,Accessories,149,19.99,False,0,False,Houston,257
2022-12-16,6,Office Chair,Furniture,9,299.99,False,0,False,Phoenix,13
2022-12-17,1,Laptop Pro 15,Electronics,21,1299.99,False,0,False,Houston,81
2022-12-17,3,USB-C Hub,Electronics,92,49.99,False,0,False,Houston,291
2022-12-17,5,Monitor 27inch,Electronics,46,399.99,False,0,False,Houston,187
2022-12-18,13,Backpack Pro,Accessories,42,79.99,False,0,False,Los Angeles,113
2022-12-18,8,Bookshelf,Furniture,41,149.99,True,25,False,Chicago,188
2022-12-18,5,Monitor 27inch,Electronics,32,399.99,False,0,False,Phoenix,150
2022-12-19,12,Markers Pack,Stationery,116,6.99,False,0,False,Phoenix,450
2022-12-19,6,Office Chair,Furniture,17,299.99,False,0,False,Houston,62
2022-12-19,8,Bookshelf,Furniture,23,199.99,False,0,True,New York,106
2022-12-19,10,Pen Set,Stationery,134,12.99,False,0,False,Los Angeles,490
2022-12-19,12,Markers Pack,Stationery,319,6.29,True,10,False,Phoenix,1032
2022-12-20,3,USB-C Hub,Electronics,50,49.99,False,0,False,Phoenix,105
2022-12-20,3,USB-C Hub,Electronics,72,49.99,False,0,True,New York,191
2022-12-20,4,Mechanical Keyboard,Electronics,45,149.99,False,0,False,Chicago,127
2022-12-20,10,Pen Set,Stationery,231,12.99,False,0,False,Phoenix,1046
2022-12-20,11,Printer Paper,Stationery,322,8.99,False,0,False,Houston,1320
2022-12-21,1,Laptop Pro 15,Electronics,17,1299.99,False,0,False,Houston,66
2022-12-21,10,Pen Set,Stationery,233,12.99,False,0,False,Los Angeles,968
2022-12-21,8,Bookshelf,Furniture,17,199.99,False,0,False,New York,73
2022-12-22,12,Markers Pack,Stationery,182,6.99,False,0,False,Phoenix,723
2022-12-22,7,Standing Desk,Furniture,12,599.99,False,0,False,Houston,41
2022-12-22,9,Notebook A4,Stationery,316,4.99,False,0,False,New York,905
2022-12-23,12,Markers Pack,Stationery,50,6.99,False,0,True,Houston,142
2022-12-23,12,Markers Pack,Stationery,84,6.99,False,0,False,New York,226
2022-12-23,6,Office Chair,Furniture,15,299.99,False,0,False,Phoenix,40
2022-12-23,6,Office Chair,Furniture,35,299.99,False,0,False,New York,124
2022-12-23,6,Office Chair,Furniture,20,299.99,False,0,False,New York,32
2022-12-23,10,Pen Set,Stationery,217,12.99,True,0,True,Chicago,975
2022-12-24,8,Bookshelf,Furniture,21,199.99,False,0,False,Los Angeles,60
2022-12-24,2,Wireless Mouse,Electronics,104,29.99,False,0,False,Los Angeles,262
2022-12-24,1,Laptop Pro 15,Electronics,26,1299.99,False,0,False,Los Angeles,107
2022-12-24,11,Printer Paper,Stationery,374,8.99,False,0,False,New York,1685
2022-12-24,2,Wireless Mouse,Electronics,230,29.99,False,0,False,Phoenix,1101
2022-12-24,9,Notebook A4,Stationery,565,4.99,True,0,False,Los Angeles,997
2022-12-25,9,Notebook A4,Stationery,329,4.99,False,0,False,Los Angeles,1503
2022-12-25,6,Office Chair,Furniture,24,299.99,False,0,False,Phoenix,90
2022-12-25,2,Wireless Mouse,Electronics,25,29.99,False,0,False,Los Angeles,107
2022-12-26,1,Laptop Pro 15,Electronics,38,974.99,True,25,False,Houston,70
2022-12-26,14,Water Bottle,Accessories,293,15.99,True,20,False,New York,485
2022-12-26,10,Pen Set,Stationery,207,12.99,False,0,False,Chicago,573
2022-12-26,5,Monitor 27inch,Electronics,37,399.99,False,0,False,Chicago,168
2022-12-26,3,USB-C Hub,Electronics,74,49.99,True,0,False,Houston,338
2022-12-26,4,Mechanical Keyboard,Electronics,34,149.99,False,0,False,Houston,113
2022-12-26,14,Water Bottle,Accessories,195,19.99,False,0,True,Los Angeles,808
2022-12-27,15,Desk Lamp,Accessories,91,34.99,False,0,False,New York,422
2022-12-27,7,Standing Desk,Furniture,8,599.99,False,0,False,Chicago,17
2022-12-27,4,Mechanical Keyboard,Electronics,56,149.99,False,0,False,Houston,195
2022-12-27,6,Office Chair,Furniture,21,299.99,False,0,False,Houston,82
2022-12-27,15,Desk Lamp,Accessories,49,34.99,False,0,False,Houston,192
2022-12-28,9,Notebook A4,Stationery,677,4.24,True,15,False,Chicago,1380
2022-12-28,12,Markers Pack,Stationery,87,6.99,False,0,False,Chicago,332
2022-12-29,14,Water Bottle,Accessories,218,19.99,False,0,False,New York,889
2022-12-29,4,Mechanical Keyboard,Electronics,20,149.99,False,0,False,Phoenix,88
2022-12-29,7,Standing Desk,Furniture,18,599.99,False,0,False,Los Angeles,64
2022-12-29,3,USB-C Hub,Electronics,55,49.99,False,0,False,Phoenix,231
2022-12-29,3,USB-C Hub,Electronics,108,49.99,False,0,False,Houston,493
2022-12-30,6,Office Chair,Furniture,15,299.99,False,0,False,Houston,55
2022-12-30,10,Pen Set,Stationery,272,12.34,True,5,False,Los Angeles,1169
2022-12-30,13,Backpack Pro,Accessories,48,79.99,False,0,False,Houston,97
